"# مطلوب | معرف محتوى فريد للعنصر. يمكنك استخدام وحدة تتبع المنتج (SKU) إن أمكن. يجب أن يظهر كل معرف محتوى مرة واحدة فقط في كتالوجك. لتشغيل الإعلانات الديناميكية، يجب أن يتطابق هذا المعرف تمامًا مع معرف المحتوى لنفس العنصر في الرمز البرمجي لبيكسل فيسبوك الخاص بك. الحد الأقصى للأحرف: 100",# مطلوب | ‎A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200‎,# مطلوب | ‎A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999‎,# مطلوب | ‎The current availability of the item.‎ | القيم المدعومة: in stock; out of stock,# مطلوب | ‎The current condition of the item.‎ | القيم المدعومة: new; used,# مطلوب | ‎The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.‎,# مطلوب | عنوان URL للصفحة المحددة للعنصر حيث يمكن للأشخاص شراء العنصر.,# مطلوب | عنوان URL للصورة الأساسية للعنصر. يجب استخدام صورة بتنسيق مدعوم (JPG/GIF/PNG) وبدرجة دقة 500 × 500 بيكسل على الأقل.,# مطلوب | اسم العلامة التجارية للعنصر. الحد الأقصى لعدد الحروف: 100.,# اختياري | فئة منتج Google للعنصر. تعرف على المزيد عن فئات المنتجات على: https://www.facebook.com/business/help/526764014610932.,# اختياري | فئة منتج فيسبوك للعنصر. تعرف على المزيد عن فئات المنتجات على: https://www.facebook.com/business/help/526764014610932.,# اختياري | ‎The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable‎,# اختياري | ‎The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.‎,# اختياري | جنس الشخص الذي يتم توجيه العنصر إليه. | القيم المدعومة: female; male; unisex,# اختياري | ‎Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product‎
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,gender,product_tags[0]
DE91029,Liquid Brow Pen – SHEGLAM x Frida Kahlo – Chocolate Shade,"If you're looking for natural-looking brows with a clean, defined finish – the SHEGLAM x Frida Kahlo Liquid Brow Pen is your go-to! Its chocolate shade suits most Egyptian skin tones, and with the ultra-fine brush tip, you can draw hair-like strokes that look 100% real. Even better? It’s made with clean ingredients and is 100% cruelty-free. Easy to use, smudge-proof, and precise – this brow pen will instantly upgrade your makeup game. Specifications: Smudge-proof liquid formula Ultra-fine tip for realistic brow strokes Rich chocolate shade perfect for everyday looks Cruelty-free & made with clean, safe ingredients",in stock,new,558.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjQyNjg0X18yMDI1LTA0LTA5VDEyOjE0OjI3LjMwNVpfcGhvdG9fMjAyNS0wNC0wOV8xMy01Ni01OS5qcGc=.jpg,SHEIN,MAKE UP,Eyes,1, 351.8 EGP ,female,قلم- حواجب- سائل- SHEGLAM- x- Frida- Kahlo- درجة- شوكولاتة-
DE91028,SHEGLAM Freckle Tint – FAWN – Natural Freckles Liquid,"Love the look of natural freckles? The SHEGLAM Freckle Tint in Fawn will be your new favorite! This warm beige-brown shade gives your skin a soft, sun-kissed freckle effect that blends seamlessly for a “born with it” finish. The fine-tip applicator allows for easy control over freckle size and placement—perfect for everyday makeup, summer vibes, or photo shoots. Specifications: Brand: SHEGLAM Shade: Fawn (natural warm beige-brown) Texture: Lightweight, easy-to-blend liquid Key Features: Realistic freckle look, precise brush tip, long-lasting wear Best For: All skin types – daily makeup, summer looks, photoshoots",in stock,new,650.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTE0ODM0X18yMDI1LTA0LTA5VDEyOjA2OjMyLjg0MlpfcGhvdG9fMjAyNS0wNC0wOV8xMy01Ni00MS5qcGc=.jpg,SHEIN,MAKE UP,Face,1, 403 EGP ,female,صبغة- نمش- طبيعية- من- شيجلام- لون- فاون- FAWN- لمظهر- صيفي- ناعم-
DE91027,SHEGLAM Eyeshadow Palette – Spellbound Edition – 4 Shades in Rosy & Glitter Tone,"The Spellbound eyeshadow palette by SHEGLAM brings you four perfectly paired shades: soft matte pinkish nudes with two sparkling glitter tones for that magical pop. Compact yet powerful, this mini palette is your go-to for both day and night looks. The formula is buttery-soft, blendable, and lightweight on the eyelids—long-lasting and easy to apply, even for beginners. It suits all skin tones and fits right in your purse! Specifications: Brand: SHEGLAM Edition: Spellbound Shades: 4 (2 mattes + 2 glitters) Texture: Smooth, blendable powder Best For: Daily wear, outings, special occasions, soft or sparkly looks",in stock,new,650.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDI5NDY2X18yMDI1LTA0LTA5VDExOjUyOjE2LjM4MFpfcGhvdG9fMjAyNS0wNC0wOV8xMy00OS0wNi5qcGc=.jpg,SHEIN,MAKE UP,Eyes,1, 396.5 EGP ,female,باليت- ظلال- عيون- شيجلام- 4- ألوان- وردي- ترابي- ولمعة- إصدار- Spellbound-
DE91026,Elegant Shoulder Leather Bag – Spacious and Stylish in Burgundy,"Crafted from high-quality faux leather, this elegant shoulder bag in a rich burgundy tone is the perfect mix of fashion and function. Its modern design and roomy interior make it ideal for daily use—whether you're heading to work, university, or a day out. The adjustable long strap ensures comfortable carrying, and the durable, easy-to-clean material keeps it looking fresh. There's plenty of space to fit your essentials like a laptop, phone, makeup, and more. Specifications: Material: Durable faux leather Color: Burgundy Dimensions: 44 × 22 × 47 cm Key Features: Spacious design, adjustable shoulder strap, easy-clean surface Best For: Daily use, work, university, shopping trips",in stock,new,961.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NjI5MTk1X18yMDI1LTA0LTA5VDExOjQzOjMzLjAyMlpfcGhvdG9fMjAyNS0wNC0wOV8xMy0zNS0wMS5qcGc=.jpg,SHEIN,Bags,Outing Bags,1, 577.1 EGP ,female,شنطة- كتف- جلد- أنيقة- تصميم- عملي- بلون- عنابي- جذاب-
DE90933,Champagne Satin Midi Dress with Long Sleeves & Fitted Waist,"If you're looking for a dress that turns heads effortlessly, this champagne satin midi dress is your perfect match. It features a soft, flowing design with a defined waistline and long sleeves, flattering the body in a graceful, feminine way. The satin fabric adds a luxurious shine, making it ideal for special occasions. Easy to style with a small clutch and simple heels for a polished, classy look in seconds. Specifications: Material: Soft satin fabric Design: Midi length, long sleeves, defined waist Key Features: Elegant, comfortable, luxurious shine Suitable For: Events, parties, evening occasions, engagements",in stock,new,1383.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NjI1ODg4X18yMDI1LTAzLTIzVDExOjM4OjA3LjE4MlpfU2NyZWVuc2hvdCAyMDI1LTAzLTIzIDEzMjY0NS5wbmc=.png,SHEIN,Women's clothing,Dresses,1, 871.5 EGP ,female,فستان- ساتان- ميدي- بكم- طويل- وقصة- محددة- للخصر- لون- شامبين-
DE90932,"Midi Skirt with Color Blend Print, Side Slit & Tie Detail – Beige & Black","If you're looking for a skirt that breaks away from the ordinary, this one’s for you. Featuring a unique beige and black mixed print, this midi skirt is designed with a stylish side slit and ribbon tie that adds a soft feminine touch and trendy edge. Made from lightweight, comfortable fabric, it's easy to wear and style with a simple top or light sweater. Pair it with boots or heels depending on your mood and the occasion. Specifications: Material: Soft, lightweight fabric Design: Midi length, color-blend print, side slit with tie detail Key Features: Comfortable, stylish, suitable for all seasons Suitable For: Casual outings, trendy looks, special day plans",in stock,new,1750.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NjExNjY3X18yMDI1LTAzLTIzVDExOjMxOjMyLjQ1M1pfU2NyZWVuc2hvdCAyMDI1LTAzLTIzIDEzMjUzMC5wbmc=.png,SHEIN,Women's clothing,Outfit Sets,1, 1085 EGP ,female,تنورة- ميدي- بنقشة- تداخل- ألوان- مع- شق- جانبي- ورباط- بيج- وأسود-
DE90931,Yellow Draped Corset Top with Spaghetti Straps,"Stand out with this vibrant yellow corset top, designed to add a bold and feminine touch to your outfit. It features delicate spaghetti straps, a flattering draped style, and a corset cut that enhances the waist and silhouette gracefully. Made from lightweight, comfortable fabric, it’s perfect for summer days or evening outings. Easily styled with high-waisted pants or a skirt for a complete, chic look. Great for casual outings, summer events, or stylish evenings. Specifications: Material: Soft, lightweight fabric Design: Spaghetti straps, draped style, corset fit Key Features: Comfortable, flattering, highlights the body shape Suitable For: Casual outings, evening looks, summer occasions",in stock,new,778.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NjQ0MTcxX18yMDI1LTAzLTIzVDExOjI5OjM0LjAzMFpfU2NyZWVuc2hvdCAyMDI1LTAzLTIzIDEzMjIwMS5wbmc=.png,SHEIN,Women's clothing,Outfit Sets,1, 474.8 EGP ,female,توب- كورسيه- بكتف- رفيع- وقصة- درابية- لون- أصفر-
DE90912,Basic Solid Pink Sweatshirt – Long Sleeves,"Plain Pink Sweatshirt – Effortless Comfort and Everyday StyleChoose simplicity that always works with this plain pink sweatshirt. Designed for comfort with soft cotton fabric and long sleeves, it’s perfect for daily wear. Easily pairs with jeans, joggers, or even sporty shorts for a casual, laid-back look. A practical essential that keeps you comfy and stylish whether you're out and about or relaxing at home. Specifications: Material: Soft cotton Design: Plain pink sweatshirt with long sleeves Key Features: Comfortable, practical, easy to style Suitable For: Everyday wear, casual outings, relaxing at home",in stock,new,613.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTg0Mjg0X18yMDI1LTAzLTIyVDA4OjQ3OjQ5LjA2NFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0yMCBhdCAwNi41MC4wNF83MDVhYWM3Mi5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 386.4 EGP ,female,سويت- شيرت- ساده- بأكمام- طويلة- لون- بينك-
DE90911,Beige Christmas Sweatshirt with Gingerbread & Holiday Lights Print – Long Sleeve,"Beige Christmas Sweatshirt – Cozy Holiday Vibes All Day LongFeel the spirit of Christmas all day with this adorable beige sweatshirt. It features cute holiday prints like a hot cocoa mug, gingerbread, and string lights that add warmth and festive cheer to your look. Made from soft cotton fabric, it’s perfect for chilly winter days, whether you're heading out or staying cozy at home. A fun, seasonal piece that brings instant joy and comfort in a simple, stylish way. Specifications: Material: Soft cotton Design: Christmas-themed prints (hot cocoa, gingerbread, string lights) Key Features: Comfortable, warm, festive design Suitable For: Holiday vibes, winter wear, casual outings, home",in stock,new,613.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDI5NDk4X18yMDI1LTAzLTIyVDA4OjQ0OjI2LjMwOFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0yMCBhdCAwNi40OS40NV81ZDg1NDAyYi5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 380.3 EGP ,female,سويت- شيرت- بيج- مطبوع- برسومات- جنجر- بريـد- ولمبات- زينة- أكمام- طويلة-
DE90909,White Sweatshirt with Leopard Print Long Sleeves,"White Sweatshirt with Leopard Print Sleeves – Bold Style with a Casual TwistIf you're looking for a standout piece to shake up your wardrobe, this sweatshirt is the one. Featuring a clean white body paired with bold leopard print sleeves, it adds instant edge and personality to any outfit. Made from soft cotton fabric for all-day comfort. Easily styled with jeans, a skirt, or shorts for a confident, casual look. Perfect for everyday wear or hanging out with friends. Specifications: Material: Soft cotton fabric Design: Plain white body with leopard print sleeves Key Features: Comfortable, eye-catching, easy to style Suitable For: Casual outings, daily wear, get-togethers with friends",in stock,new,741.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/ODY2OTUyX18yMDI1LTAzLTIyVDA4OjI0OjQzLjcwMlpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xOSBhdCAxOS4zMi4yMV83OTM3Y2EyZi5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 452.5 EGP ,female,سويت- شيرت- أبيض- بأكمام- نقشة- ليوبارد- أكمام- طويلة-
DE90908,Basic Casual Zip-Up Long Sleeve Jacket – White,"Keep your wardrobe ready for any outing with this plain white jacket that blends simplicity with elegance. Designed with a front zipper and long sleeves, it's made from lightweight and comfortable fabric that suits all seasons. Easy to pair with jeans, casual dresses, or even shorts. A wardrobe essential for every girl—perfect for casual looks, daily errands, and quick trips without overthinking your outfit. Specifications: Material: Soft, lightweight fabric Design: Plain with front zipper and long sleeves Key Features: Comfortable, practical, easy to style Suitable For: Casual outings, everyday wear, quick errands",in stock,new,1016.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTYxNjVfXzIwMjUtMDMtMjJUMDg6MDQ6MDYuMjM2Wl9XaGF0c0FwcCBJbWFnZSAyMDI1LTAzLTE5IGF0IDE5LjA4LjQ3XzNkNmY1MmQ5LmpwZw==.jpg,SHEIN,Women's clothing,Outfit Sets,1, 610.1 EGP ,female,جاكيت- سادة- بستايل- كاجوال- بسحاب- وأكمام- طويلة- لون- أبيض-
DE90906,Floral Print Casual Bomber Jacket – Long Sleeves with Front Zipper,"This casual floral bomber jacket adds a vibrant and stylish flair to your everyday wardrobe. Designed with long sleeves and a front zipper for easy wear, it’s made from lightweight polyester fabric, making it ideal for transitional weather between seasons. Whether paired with jeans for a laid-back vibe or a skirt for a softer, feminine look, this jacket brings both comfort and personality to any outfit. Specifications: Material: Polyester Design: Floral print bomber jacket with long sleeves and front zipper Key Features: Comfortable, easy to wear, feminine print Suitable For: Casual outfits, daily wear, transitional seasons",in stock,new,796.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDY4ODU5X18yMDI1LTAzLTIyVDA3OjQ4OjIxLjAwMVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xOSBhdCAxOC4yNS4zNV9hMDgzOGM2NS5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 494 EGP ,female,جاكيت- بومبر- كاجوال- مطبوع- ورود- أكمام- طويلة- بسوستة- أمامية-
DE90903,Plain Plush Fleece Hoodie with Zipper – Extra Warm & Cozy,"Get winter-ready with the coziest and chicest choice! This plain fleece hoodie is designed for both comfort and practicality, featuring a front zipper for easy wear and functional front pockets. Made from ultra-soft plush-lined fabric, it delivers exceptional warmth, perfect for cold days when temperatures drop below 15°C. Easy to pair with jeans or sweatpants, it keeps you warm and stylish whether you're heading out or staying in. Specifications: Material: Soft fleece with plush lining Design: Zip-up hoodie with front pockets Key Features: High warmth, soft and comfy feel, easy to wear Practical Benefits: Ideal for cold winter days, easy to style with jeans or joggers",in stock,new,833.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/Mjg4MjQ2X18yMDI1LTAzLTIyVDA3OjM4OjQzLjYwOVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xOSBhdCAxNy41OC41N19kMTNmZGZlZC5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 508.4 EGP ,female,هودي- فليس- مبطن- سادة- بسحاب- Extra- Warm- Plush- Fabric-
DE90901,Striped Linen Shirt with Open Collar & Long Sleeves – Blue & White,"This shirt is a must-have for any girl who loves effortless, stylish casual looks. It features classic blue and white stripes, an open collar, and long sleeves for a polished yet relaxed vibe. Made from high-quality lightweight linen, it feels soft and breathable—perfect for daily wear. Easily pairs with jeans or dress pants for a clean, elegant daytime outfit. Specifications: Material: High-quality linen Design: Blue and white stripes, open collar, long sleeves Key Features: Lightweight, comfortable fabric, casual chic style Suitable For: Casual wear, morning outings, simple elegant looks",in stock,new,833.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MTEzOTQwX18yMDI1LTAzLTIwVDEzOjMzOjA3LjY0M1pfU2NyZWVuc2hvdCAyMDI1LTAzLTIwIDE1MzIxMC5wbmc=.png,SHEIN,Women's clothing,Outfit Sets,1, 500 EGP ,female,قميص- كتان- مقلم- بياقة- مفتوحة- وأكمام- طويلة- أزرق- وأبيض-
DE90900,Striped Shirt with Lace Embroidery – Blue & White,"Striped Shirt with Lace Embroidery – Soft and Elegant for Every OccasionA feminine, chic shirt that blends timeless stripes in blue and white with delicate lace embroidery on the chest and sleeves. Designed with a classic collar and front buttons for easy wear and everyday practicality. Made from lightweight, breathable cotton fabric, this shirt is perfect for outings, work, or any occasion where you want a soft and elegant touch. Easily pairs with jeans or a skirt for a graceful look with zero effort. Specifications: Material: Lightweight cotton fabric Design: Blue and white stripes, lace embroidery, front buttons Key Features: Soft style, easy to style, all-day comfort Suitable For: Work, outings, simple occasions",in stock,new,925.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NTM3NDkyX18yMDI1LTAzLTIwVDEzOjI0OjA5LjA1MVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xOCBhdCAxNy4xMS40NV9kYzVmOWU2Yy5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 582.8 EGP ,female,قميص- مقلم- بأزرار- وتطريز- دانتيل- أزرق- وأبيض-
DE90898,Long Floral Print Blouse – Button Front with Scoop Neckline,"Long Floral Blouse – Soft Elegance for Spring and FallA long, feminine blouse featuring a delicate pink floral print, designed with a flattering neckline and front buttons for a subtle, elegant touch. The lightweight cotton fabric feels soft on the skin and the long sleeves make it ideal for transitional seasons like fall and spring. Perfectly pairs with jeans or tailored pants, offering a balanced look that can shift from casual to classic with ease. Specifications: Material: Comfortable, lightweight cotton Design: Front buttons, open neckline, floral print Key Features: Comfortable, elegant, easy to style Suitable For: Daily wear, casual outings, simple classic looks",in stock,new,741.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/ODQ4ODZfXzIwMjUtMDMtMjBUMTM6MTc6MTEuMzE2Wl9XaGF0c0FwcCBJbWFnZSAyMDI1LTAzLTE2IGF0IDE2LjAyLjQ3X2UxNDdkY2I4LmpwZw==.jpg,SHEIN,Women's clothing,Outfit Sets,1, 452.5 EGP ,female,بلوزة- طويلة- بفتحة- صدر- وأزرار- بطبعة- ورد- ناعم- وأكمام- طويلة-
DE90896,Wide Skirt – Pink Floral Print with Elastic Waist,"Pink Floral Print Skirt – Lightweight and Practical for SummerA wide, flowy skirt with a charming pink floral print that adds a feminine and fresh vibe to your look. Designed with a stretchy elastic waistband that fits all sizes comfortably, and made from soft, lightweight fabric perfect for hot weather. Its elegant yet casual design makes it easy to pair with a blouse or a simple tee, making it a practical go-to for casual outings and everyday wear. Specifications: Material: Lightweight fabric Design: Elastic waistband, pink floral print Key Features: Comfortable, versatile, easy to style Suitable For: Casual outings, daily wear, summer looks",in stock,new,833.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzAzNTg1X18yMDI1LTAzLTIwVDEzOjA4OjUzLjgyNVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS40Ny4wMl8xMjNlMjdhNS5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 500 EGP ,female,جيبة- واسعة- بطبعة- ورد- بينك- مميز- خصر- مطاط- مريح-
DE90895,Sleeveless Blouse – Soft Geometric Print with V-Neck,"Sleeveless Geometric Print Blouse – Soft, Chic, and Easy to WearA stylish sleeveless blouse featuring a unique geometric print in soft, neutral tones that suit every taste. Designed with a simple V-neckline for a clean, elegant look, and made from lightweight, breathable fabric that ensures all-day comfort. Perfectly pairs with jeans or tailored pants, making it a practical and fashionable choice for casual outings or daily wear. Specifications: Material: Soft, lightweight fabric Design: Sleeveless, V-neck, geometric print Key Features: Comfortable, easy to style, everyday-friendly Suitable For: Daily wear, casual looks, warm weather",in stock,new,558.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/OTA1NTM0X18yMDI1LTAzLTIwVDEzOjA3OjEzLjA1MFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS40My4xM181Y2M2MDQ1ZS5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 351.8 EGP ,female,بلوزة- بدون- أكمام- نقشة- هندسية- بألوان- ناعمة- وياقة- V-
DE90894,بلوزة قطن واسعة – بينك فاتح بأزرار وجيوب أمامية,"بلوزة واسعة بلون بينك هادي جذاب تصميم بأزرار أمامية وياقة بسيطة على شكل V مزودة بجيبين أماميين لإضافة لمسة عملية أكمام طويلة قابلة للثني حسب ذوقك خامة قطنية ناعمة ومريحة للبشرة مثالية للكاجوال والإطلالات اليومية المواصفات: ✔️ المادة: قطن ناعم ✔️ الميزات: أزرار أمامية، جيوب أمامية، أكمام قابلة للثني ✔️ الفوائد: مريحة، عملية، سهلة التنسيق مع جينز أو بنطلون قماش",in stock,new,961.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NTM4MDU0X18yMDI1LTAzLTIwVDEzOjA1OjIyLjczN1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS40MC40Ml8yMDFlMzE1MC5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 596.3 EGP ,female,بلوزة- قطن- واسعة- بينك- فاتح- بأزرار- وجيوب- أمامية-
DE90893,Floral Print Sleeveless Summer Top – Beige with Colorful Flowers,"A beige sleeveless summer top decorated with colorful floral prints that bring a gentle, feminine vibe. Designed with a round neckline and made from lightweight polyester fabric, it’s perfect for staying cool and stylish during warm days. Easily pairs with denim shorts, casual pants, or a flowy skirt—making it a must-have piece for daily summer outfits and relaxed outings. Specifications: Material: Lightweight polyester Design: Sleeveless, floral print, round neckline Key Features: Comfortable, heat-friendly, versatile styling Suitable For: Summer outings, casual wear, vacations",in stock,new,558.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjI1MjI5X18yMDI1LTAzLTIwVDEyOjU5OjA4LjY2OVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS4zMC40M180Y2NhNWE2OS5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 340.6 EGP ,female,توب- كت- صيفي- بيج- مزين- بنقشة- ورود- ملونة-
DE90892,Boho Maxi Patchwork Skirt – Navy & Green with Drawstring Waist,"A flowy patchwork maxi skirt featuring a chic blend of navy and green tones with eye-catching geometric prints. Designed with a stretchy waistband and adjustable tie belt for extra comfort, plus practical side pockets that add a casual boho vibe. Made from lightweight, breathable fabric, this skirt is perfect for hot days and easily pairs with a basic top or T-shirt for a relaxed, stylish look. Specifications: Material: Lightweight polyester Design: Patchwork style in navy and green, elastic waistband with tie belt, side pockets Key Features: Comfortable, easy to style, bohemian flair Suitable For: Summer outings, casual wear, everyday plans",in stock,new,925.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NTkyODgyX18yMDI1LTAzLTIwVDEyOjU3OjA5Ljg0NlpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS4yNy41N18xM2M4YzRmNC5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 555 EGP ,female,تنورة- ماكسي- بوهيمي- كحلي- وأخضر- مزخرفة- بستايل- رقع-
DE90891,Oversized Blue Sweatshirt with Hawaii Print & Long Sleeves,"A relaxed-fit blue sweatshirt featuring a soft ""HAWAII"" print with floral artwork that adds a cheerful, tropical touch. Designed with long sleeves and an oversized fit for maximum comfort, it’s made from lightweight cotton-polyester fabric that feels soft and breathable on the skin. Perfect for casual days out or everyday wear, and easy to pair with jeans, shorts, or even a skirt for a laid-back yet stylish look. Specifications: Material: Lightweight cotton-polyester blend Design: Oversized sweatshirt with ""HAWAII"" text and floral print Key Features: Comfortable, airy, easy to style Suitable For: Casual outings, daily wear, relaxed stylish looks",in stock,new,1016.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NzMxNjgyX18yMDI1LTAzLTIwVDEyOjU0OjQ4LjIxM1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNiBhdCAxNS4yNi4xOF83OGM5MGZkOS5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 640.6 EGP ,female,سويت- شيرت- أزرق- واسع- بطبعة- Hawaii- وأكمام- طويلة-
DE90889,MOOYAM Peach Lip Balm with SPF30 – Everyday Moisture & Protection,"Keep your lips soft, healthy, and protected with this peach-infused lip balm! Packed with natural, skin-safe ingredients, it deeply hydrates and prevents dryness or chapping—while adding a subtle shine and a fresh, healthy look. With SPF30 sun protection, it shields your lips from harmful UV rays, making it perfect for daily use. Suitable for all skin types and easy to carry on the go. Specifications: Ingredients: Peach extract, safe natural components Sun Protection: SPF30 Benefits: Moisturizes, nourishes, and protects Usage: Daily, for all skin types Size: 4.2g",in stock,new,338.33 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/NDc5MDQ4X18yMDI1LTAzLTIwVDEyOjQ0OjI0LjU3OVpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNCBhdCAwMS41NC40Nl80NDdjNTgwZi5qcGc=.jpg,SHEIN,MAKE UP,Lips,1, 209.8 EGP ,female,مرطب- شفايف- موويام- بخلاصة- الخوخ- مع- حماية- SPF30-
DE90888,Layered Leopard Print Chiffon Skirt with Wide Belt – Black & Grey,"A flowy chiffon maxi skirt featuring a layered design that moves beautifully with every step. Decorated with a standout leopard print, it adds a bold, on-trend touch to your outfit. Made from lightweight, soft chiffon fabric for all-day comfort, and finished with a wide belt and metallic buckle to define the waist. Perfect for casual outings or stylish evenings, and easy to pair with a simple top or blouse for a chic, statement look. Specifications: Material: Soft, lightweight chiffon Design: Tiered flowy silhouette, leopard print Belt: Wide with metallic buckle Key Features: Comfortable, lightweight, bold style Suitable For: Casual outings, events, evening wear",in stock,new,870.00 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/ODE2NTcxX18yMDI1LTAzLTIwVDEyOjM3OjE5LjI2MFpfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNyBhdCAyMi4zMC4xNl85ZDE5OTE2Yy5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 530.7 EGP ,female,جيب- شيفون- طبقات- مطبوع- بنقشة- ليوبارد- أسود- في- رمادي-
DE90887,بلوزة شيفون بليسيه بأكمام طويلة – نبيتي,"بلوزة أنيقة بلون نبيتي جذاب تصميم بليسيه في الأمام لإطلالة شيك خامة شيفون خفيفة ومريحة ياقة عالية بكشكشة أنثوية أكمام طويلة بلمسة ناعمة مثالية للمشاوير الرسمية والكاجوال المواصفات: ✔️ المادة: شيفون ناعم ✔️ التصميم: بليسيه، ياقة عالية بكشكشة ✔️ الأكمام: طويلة بكم واسع ✔️ المزايا: خفيفة، مريحة، أنيقة ✔️ الاستخدام: مناسب للشغل، المشاوير، والسهرات البسيطة",in stock,new,1291.67 EGP,https://thedelicado.com,https://thedelicado.com/storage/app/public/product/thumbnail/MjI1NTEyX18yMDI1LTAzLTIwVDEyOjMyOjU5LjcyN1pfV2hhdHNBcHAgSW1hZ2UgMjAyNS0wMy0xNyBhdCAxOS40OS41MV82Y2Y5NzA0Ny5qcGc=.jpg,SHEIN,Women's clothing,Outfit Sets,1, 775.1 EGP ,female,بلوزة- شيفون- بليسيه- بأكمام- طويلة- نبيتي-
